date,tweetid,userid,username,text,coords
b'Mon Dec 18 13:16:37 +0000 2017',942745418244476000,2762023289,b'happy new year',b'@muggins__ un@ me.',
b'Mon Dec 18 13:16:38 +0000 2017',942745422078140000,189625385,b'Adam Dunne',b'@32Red @dom_dunne_ @Larwoodt',
b'Mon Dec 18 13:16:38 +0000 2017',942745420505255000,2341098872,b'Courtney Taylor',b'THIS THURSDAY @VarsityEssex - Make sure you\xe2\x80\x99re here to celebrate the Thursday before Christmas. Will be huge.\n\nMake\xe2\x80\xa6 https://t.co/QhdfxBjxVA',
b'Mon Dec 18 13:16:40 +0000 2017',942745429980086000,1053226646,b'Hanta Klaus\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbc\xe2\x80\x8d\xf0\x9f\x92\xbb\xe2\x9c\xa8',b'Sad I won\xe2\x80\x99t be able to take a lunch time walk to the @DeliciouslyElla Mae Deli after Christmas so making the most o\xe2\x80\xa6 https://t.co/wgGUxztNhZ',
b'Mon Dec 18 13:16:41 +0000 2017',942745434677792000,196515407,b'Dr. James D. Boys',"b'Very fast production of new #NationalSecurityStrategy Most have come in second year, not in first 11 months. Of cou\xe2\x80\xa6 https://t.co/PK39D4ysnk'",
b'Mon Dec 18 13:16:42 +0000 2017',942745440285577000,289501073,b'Jade Easton',b'@liebenzel It was a joke the whole night!',
b'Mon Dec 18 13:16:44 +0000 2017',942745447856254000,1444452847,b'Avantgarde',b'Trying to sign up to a business contract with @o2businessuk and the experience has been terrible so far! And i thou\xe2\x80\xa6 https://t.co/2wTv7NLzxT',
b'Mon Dec 18 13:16:47 +0000 2017',942745457905815000,3415806357,b'J\xce\x9bRVIS.  \xf0\x9f\x8c\xaf',b'Need a heist crew. *Apply within* \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbc',
b'Mon Dec 18 13:16:49 +0000 2017',942745468920057000,49153003,b'Szymon \xc5\x9awi\xc4\x85tek',b'\xe2\x80\x98Classy\xe2\x80\x99 always wins. I met #MorganFreeman last night. It took a while for him to learn how to #SayMyName lol but h\xe2\x80\xa6 https://t.co/kegkL2SJ18',
b'Mon Dec 18 13:16:50 +0000 2017',942745470430011000,830699702362464000,"b""bitch puddin'""",b'@postTEENIDOL Helll yeah I doo',
b'Mon Dec 18 13:16:50 +0000 2017',942745471658942000,28667643,b'Reece Supreme\xe2\x9c\xa8',b'Ridiculous chemistry https://t.co/6XrwKFI6cB',
b'Mon Dec 18 13:16:51 +0000 2017',942745474225893000,27346547,b'Tanusree Ghosh',b'https://t.co/u9g5kXDUBT https://t.co/tCXwivcUjt',
b'Mon Dec 18 13:16:52 +0000 2017',942745480362119000,178738611,b'Coco',b'The exchange of news @Marie_Chans and I just had on the phone \xf0\x9f\x99\x83\xf0\x9f\x99\x83\xf0\x9f\x99\x83\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',
b'Mon Dec 18 13:16:53 +0000 2017',942745483122003000,2889266613,b'Clifford Agius',b'@stevejgordon Blogging about Vlogging...',
b'Mon Dec 18 13:16:54 +0000 2017',942745489946136000,107197656,b'Pim Bijl',"b""@michelmulders @ADSportwereld Op 1 januari 2016 (dus 2 WK' geleden) moet dat zijn.""",
b'Mon Dec 18 13:16:55 +0000 2017',942745491548397000,186313224,b'Julian',b'La concha de m\xc3\xad madre https://t.co/ZN3WVqLi1A',
b'Mon Dec 18 13:16:57 +0000 2017',942745502411579000,42232124,b'keplerniko',b'Good sized burrito from @DaddyDonkey but tasted like it was about 50% rice. https://t.co/Bz0xeZSE6K',
b'Mon Dec 18 13:17:00 +0000 2017',942745513455169000,57056240,b'Andy Naylor',"b'As bad as Stoke are (and they are), the first goal in PL games is so important. Lanzini charged for diving no consolation.'",
b'Mon Dec 18 13:17:02 +0000 2017',942745521487273000,284518138,b'Noel Harrington',b'Belfast Agreement constitutionally binds the UK to Europe (via @IrishTimes) https://t.co/fa1P1kjvnb',
b'Mon Dec 18 13:17:07 +0000 2017',942745543821758000,292263105,b'jaazee',"b'Scarborough held his ankles for eight years as Barack Obama added $1 Trillion ANNUALLY to our debt, and dems never\xe2\x80\xa6 https://t.co/hWoJ6WbYA2'",
b'Mon Dec 18 13:17:08 +0000 2017',942745545512140000,32513519,b'eharmony Careers',b'This #job might be a great fit for you: Performance Marketing Junior Analyst (eharmony International) -\xe2\x80\xa6 https://t.co/Zd3VhmBAIG',
b'Mon Dec 18 13:17:11 +0000 2017',942745559508627000,99369771,b'\xd2\x9cYL\xce\xa3  J\xce\x94\xe7\x88\xaa\xce\xa3S',b'#Repost @JPHarrowLondon \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\n\xe3\x83\xbb\xe3\x83\xbb\xe3\x83\xbb\nThis one is from the shoot I did with a wonderful\xe2\x80\xa6 https://t.co/dcYLymd7AW',
b'Mon Dec 18 13:17:12 +0000 2017',942745564126511000,103600201,b'Ani',b'Cut the BS out and live happily ever after.',
b'Mon Dec 18 13:17:13 +0000 2017',942745569323188000,889850995416682000,"b'Skin55, 55 Harley St'",b'Merry Christmas from @skin55limited Here our clinic manager Sue is modelling one of the\xe2\x80\xa6 https://t.co/b3PUr27iPT',
b'Mon Dec 18 13:17:16 +0000 2017',942745580421316000,2754854787,b'Dan Cortez',b'@lindsaylohan I love you @ Chiltern Firehouse https://t.co/3oigvCdxIA',
b'Mon Dec 18 13:17:18 +0000 2017',942745588550037000,1236626816,b'Paisley Sparks',b'@StereoTheSecond I guess it\xe2\x80\x99s about acknowledgement. Both publicly paying tribute but also financially. Did Big Mam\xe2\x80\xa6 https://t.co/JH29X93Atl',
b'Mon Dec 18 13:17:21 +0000 2017',942745602152189000,90861182,b'Marc Trainis',b'@benkilner should show this to the boys... https://t.co/tFAjvYtCV8',
b'Mon Dec 18 13:17:22 +0000 2017',942745606711336000,91779347,b'Stuart Smith',b'#SPOTY2017 Mohammed Farah !!!!! What !!!',
b'Mon Dec 18 13:17:24 +0000 2017',942745614005104000,798837174766473000,b'Joelle Caulfield',"b'As Attorney General\xe2\x80\x99s Investigation Continues, Judge Extends Pause on Berkshire Museum Sale https://t.co/qYCpX6T3Ff\xe2\x80\xa6 https://t.co/YdsxppS3cG'",
b'Mon Dec 18 13:17:25 +0000 2017',942745619424251000,342771752,b'James Court',b'@MissS_Help Do you not need to follow me for that? As it won\xe2\x80\x99t let me DM you',
b'Mon Dec 18 13:17:26 +0000 2017',942745622758805000,54351001,b'Andrew Gwynne MP',b'Absolutely awful shocking news on our train. We\xe2\x80\x99ve just been involved in a fatality on the line outside of Milton K\xe2\x80\xa6 https://t.co/6DqeQ4R1PN',
b'Mon Dec 18 13:17:27 +0000 2017',942745625602482000,830699702362464000,"b""bitch puddin'""",b'@Ruthlessisback I don\xe2\x80\x99t need to I can see right through ur lies',
b'Mon Dec 18 13:17:27 +0000 2017',942745628794347000,439955829,b'Hannah Maria Ryan',b'Disappointing but Atleast he\xe2\x80\x99s ok. https://t.co/ew7oo34W1P',
b'Mon Dec 18 13:17:41 +0000 2017',942745684419235000,5250421,b'benn achilleas',"b""Gonna find out who's been naughty or nice \xf0\x9f\x8c\xb2 #christmas @ Nomadic Community Garden, Shoreditch https://t.co/x99F9IWSQY""",
b'Mon Dec 18 13:17:42 +0000 2017',942745690916220000,812429031585021000,b'\xf0\x9f\x87\xac\xf0\x9f\x87\xad',b'Watching this Nigeria news and the reporter said \xe2\x80\x9cfingered you\xe2\x80\x9d \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',
b'Mon Dec 18 13:17:43 +0000 2017',942745694129057000,2220547713,b'-',b'oh my god lorraine that was totally uncalled for. https://t.co/pDmqrWm2aT',
b'Mon Dec 18 13:17:45 +0000 2017',942745704031715000,396518971,b'Kimi',"b'my heart is broken and i feel sad as ever. my dear Jonghyun, i hope you are in better place now. we will miss you.'",
b'Mon Dec 18 13:17:48 +0000 2017',942745714475626000,66072288,b'RockStar',b'What\xe2\x80\x99s Today?  Ohh Monday. Well let me acknowledge my MCM\xe2\x80\x99s\xe2\x80\xa6 https://t.co/0qozRwiAs5',
b'Mon Dec 18 13:17:49 +0000 2017',942745719974264000,830699702362464000,"b""bitch puddin'""",b'@postTEENIDOL LOOOOOOOOL how does that even happen',
b'Mon Dec 18 13:17:49 +0000 2017',942745720364392000,320708491,b'Jamie',"b'Working at home today, Waterloo then for the rest of the week. @ManUtd on Wednesday though and off to see #StarWars\xe2\x80\xa6 https://t.co/UzuPPsSKfy'",
b'Mon Dec 18 13:17:53 +0000 2017',942745736541822000,26304385,b'Stuart Mauger',b'Hugh Grant wasn\xe2\x80\x99t home. #nottinghillmovie #hughgrant @ Portobello Road Market https://t.co/NH2uIhEB2q',
b'Mon Dec 18 13:17:57 +0000 2017',942745753503404000,28560020,b'TMJ- LON Retail Jobs',"b""We're #hiring! Read about our latest #job opening here: Sales Supervisor, J.Crew Retail, Lambs Conduit -\xe2\x80\xa6 https://t.co/U7YXXuw1UE""",
b'Mon Dec 18 13:17:57 +0000 2017',942745753943932000,620333,"b""Lee 'Budgie' Barnett""","b'Well, unless Osamor has radically changed her mind on BDS since the interview, no, Thornberry doesn\xe2\x80\x99t: BDS \xe2\x80\x9chas nev\xe2\x80\xa6 https://t.co/TcuQNtKe4p'",
b'Mon Dec 18 13:17:57 +0000 2017',942745754413752000,1053226646,b'Hanta Klaus\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbc\xe2\x80\x8d\xf0\x9f\x92\xbb\xe2\x9c\xa8',"b'The whole street has their lights up, so cute! \xf0\x9f\x98\x84\xe2\x9d\x84\xef\xb8\x8f\xe2\x98\x83\xef\xb8\x8f https://t.co/BBXyAKpq9v'",
b'Mon Dec 18 13:17:59 +0000 2017',942745762869465000,23647445,b'Becky Willoughby',"b""Drink before the train (@ My Restaurant by Gino d'Acampo - @ginoresteuston in London, Greater London) https://t.co/3dSvMdsU7X""",
b'Mon Dec 18 13:18:00 +0000 2017',942745765650280000,2220547713,b'-',b'hate lorraine',
b'Mon Dec 18 13:18:01 +0000 2017',942745769047724000,65423360,b'Gary D Chance',"b""Today's BBC Weather forecast for Notting Hill: Sunny. Max 6\xc2\xb0C, min 0\xc2\xb0C. https://t.co/2FvlYtW6EF\n\n7\xc2\xb0C 1315\n1% probab\xe2\x80\xa6 https://t.co/ORY8Or8t7I""",
b'Mon Dec 18 13:18:02 +0000 2017',942745774521233000,44336603,"b""Little Nan's Bar""","b""Tonight we are showing Spice World round Deptford Little Nan's. Film starts at 7.30pm.\nFree\xe2\x80\xa6 https://t.co/yHpruWDJNN""",
b'Mon Dec 18 13:18:07 +0000 2017',942745796558155000,416505925,b'Josh Brocklebank',b'\xe2\x80\x98If this barrier weren\xe2\x80\x99t here I\xe2\x80\x99d bang you\xe2\x80\x99 @harrybeasley1 \xf0\x9f\x98\x82 https://t.co/nTuR6MPNqB',
b'Mon Dec 18 13:18:08 +0000 2017',942745797598248000,22692753,b'Simon Archer',b'@philnelson77 You were all excellent. We really enjoyed it as did all the people there! We hope you will be back next year!',
b'Mon Dec 18 13:18:11 +0000 2017',942745811133313000,913790462,b'Dj Qdex',b'Funky https://t.co/3IEhwXlIrp',
b'Mon Dec 18 13:18:11 +0000 2017',942745811041079000,812429031585021000,b'\xf0\x9f\x87\xac\xf0\x9f\x87\xad',b'@baithoeven \xc2\xa38 for raw fish? \xe2\x98\xb9\xef\xb8\x8f',
b'Mon Dec 18 13:18:12 +0000 2017',942745816783114000,283829258,b'Harry',b'@thestyleprince @footfaulttennis That scene at with his dad towards the end tho... that was such a beautiful scene. I totally balled.',
b'Mon Dec 18 13:18:15 +0000 2017',942745827340181000,3404055214,b'Lou \xf0\x9f\x8c\xb9',b'https://t.co/Sh6cIhqptq\nBeautiful song sung by the wonderful #kirstymaccoll',
b'Mon Dec 18 13:18:16 +0000 2017',942745834055262000,250794570,b'RoGirlinLondon \xf0\x9f\x87\xb7\xf0\x9f\x87\xb4',b'How to start your #week! #MondayMorning #mondaymotivation \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x8e\x84\n\nZumba Fitness - Esta Navidad https://t.co/OW6PEomkNE via @YouTube',
b'Mon Dec 18 13:18:16 +0000 2017',942745832738213000,3585588916,b'Distinctive Makers',b'#getthelook #vintage #glam #french #hotel #headboard #knightsbridge\nThe striking #glamorous headboard designed and\xe2\x80\xa6 https://t.co/bCuGvSPBPs',
b'Mon Dec 18 13:18:21 +0000 2017',942745851679698000,22918661,b'Andrew Samms \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe',b'@richardbarley https://t.co/3z4YxjI5Nu',
b'Mon Dec 18 13:18:21 +0000 2017',942745853122445000,1102318772,b'Dogstar Photo',b'Two incredibly brave carol singers from @KensingtonSings\n sing christmas duets to lure members of the public to the\xe2\x80\xa6 https://t.co/ynqMxzkSG6',
b'Mon Dec 18 13:18:21 +0000 2017',942745854234058000,367014446,b'Tori Scott',b'London! Tonight is sold out! Limited tix still available for Tuesday and Friday! Get them quick!! https://t.co/CqBo7gLSMp',
b'Mon Dec 18 13:18:23 +0000 2017',942745860714254000,886183174015004000,b'Periwinkle Cottage',b'@icedrainbow Enjoy the down time Tom.',
b'Mon Dec 18 13:18:24 +0000 2017',942745868133904000,218980359,b'UKStartUp\xe2\x84\xa2',"b'If you had to choose, which online course would be your preference? ""How to..."" Cast your vote NOW \xf0\x9f\x97\xb3\xef\xb8\x8f #MondayMotivation'",
b'Mon Dec 18 13:18:25 +0000 2017',942745871086751000,403081861,b'barry coe',"b""Outrageous really with the coppers just laughing at the Spud fan.... wait hang on....no no no that's OK....it was S\xe2\x80\xa6 https://t.co/EPHUiM3FuO""",
b'Mon Dec 18 13:18:27 +0000 2017',942745879974481000,107197656,b'Pim Bijl',"b'@michelmulders @ADSportwereld Zeker, gaan we nu aanassen\xf0\x9f\x91\x8d'",
b'Mon Dec 18 13:18:28 +0000 2017',942745882348408000,2572742457,b'Paul Green',b'Interesting. Mo got less votes than when Jo pavey came third',
b'Mon Dec 18 13:18:28 +0000 2017',942745882830737000,1467415890,b'House of Voga',"b'\xe2\x80\x9cIf we want to improve inner well-being, boost our immunity and feel inspired then we all need\xe2\x80\xa6 https://t.co/FbTTB0G6W3'",
b'Mon Dec 18 13:18:30 +0000 2017',942745889923141000,22091545,b'London Mkt/Ad/PR Job',b'Want to work in #London? View our latest opening: https://t.co/B7KXmKGAfg #Marketing #Job #Jobs #Hiring #CareerArc',
b'Mon Dec 18 13:18:30 +0000 2017',942745893060608000,2252224257,b'fairway  gb',b'@SkyNewsBreak  https://t.co/LrfnQkdZT3',
b'Mon Dec 18 13:18:32 +0000 2017',942745898165161000,976627394,b'VuVu Club',"b'#vuvu_festive_season\nfeaturing finest #Essex, London &amp; Kent DJs, Gorgeous Performers, Live\xe2\x80\xa6 https://t.co/jp13ZuUdht'",
b'Mon Dec 18 13:18:33 +0000 2017',942745903668039000,579281801,b'LabRat',b'Actuall7 watched f a Xmas film last night. Bad Santa will always be my number 1 Xmas film',
b'Mon Dec 18 13:18:33 +0000 2017',942745903730970000,292831390,b'Samta \xf0\x9f\x8e\x85',b'Good god. Goal of the season https://t.co/90KJBDnI9U',
b'Mon Dec 18 13:18:35 +0000 2017',942745910852964000,249842204,b'Daniel Coffer',"b""@BeardedGenius @Marcotti There's a little shop just off the Edgware Road, go through the curtain at the back and yo\xe2\x80\xa6 https://t.co/Dpqjl9bWBB""",
b'Mon Dec 18 13:18:35 +0000 2017',942745912392155000,19311073,b'NadinePyke .com',"b'I wonder, how many lashes have I applied this year? \xf0\x9f\xa4\x94\nHere\xe2\x80\x99s to many more! \n#lashes\xe2\x80\xa6 https://t.co/TjPS94CaLJ'",
b'Mon Dec 18 13:18:35 +0000 2017',942745912044150000,67100889,b'Quinn',b'Because getting to number 1 is of noooooo consequence to his band mate is it \xf0\x9f\x99\x84 https://t.co/va4vIPvjon',
b'Mon Dec 18 13:18:36 +0000 2017',942745915366035000,125954158,b'Pushpa Makwana',b'@SkyNews https://t.co/DkDMZc5XTx',
b'Mon Dec 18 13:18:36 +0000 2017',942745918234820000,31107142,b'Mark Hammerton',"b'When you end up backstage after a panto &amp; spend time with not one, but TWO wicked Queens \xf0\x9f\x98\x82 @\xe2\x80\xa6 https://t.co/IcvJzgCzsl'",
b'Mon Dec 18 13:18:37 +0000 2017',942745920235622000,80018662,b'Bonnie Newman',"b'... peace, love, light... take care... #MyMentalHealthIn5Words'",
b'Mon Dec 18 13:18:40 +0000 2017',942745935116988000,23055890,b'Hernan',b'I was out running 6.50 km with #Endomondo #endorphins https://t.co/fFTshygJ0x',
b'Mon Dec 18 13:18:44 +0000 2017',942745948387774000,869796589,b'john atco',"b'@DanMalakin @jrees04 You want stories? I,ve got stories...loads of true ones...I,ll tell em to yer.  Let,s talk \xc2\xa3ssss.'",
b'Mon Dec 18 13:18:44 +0000 2017',942745948660301000,55515905,b'Gavin McGrath',"b'Watched again (for the umpteenth time) The Lives of Others (Das Leben der Anderen). What an exceptional film, poign\xe2\x80\xa6 https://t.co/Y7054uHIES'",
b'Mon Dec 18 13:18:44 +0000 2017',942745949742518000,891212772,"b""John 'Mack'""",b'It is time for a new innovative and courageous centrist party of the people to eradicate the existing self serving\xe2\x80\xa6 https://t.co/JtPI1s9ZR5',
b'Mon Dec 18 13:18:45 +0000 2017',942745953106382000,256137038,b'Lawrence Okolie',b'\xf0\x9f\x98\x8e Pennybois \xf0\x9f\x8c\xaa\xe2\x98\x84\xef\xb8\x8f https://t.co/FlovRznuH2',
b'Mon Dec 18 13:18:49 +0000 2017',942745971645190000,166559637,b'Beautsb \xf0\x9f\x87\xb3\xf0\x9f\x87\xac',b'\xf0\x9f\x98\xad\xf0\x9f\x98\x82 https://t.co/wK9UIRgZnY',
b'Mon Dec 18 13:18:51 +0000 2017',942745977739448000,2720839869,b'DBeechPhotography',b'@SteveR2506 @HFC_Guv @HendonFC Let the Drum Roll commence! \n1319',
b'Mon Dec 18 13:18:55 +0000 2017',942745994088689000,76950705,b'\xc3\x89vi \xc3\x81gi',"b'YOU KNOW IT WHEN YOU KNOW IT B*TCHES \xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9 @londongramer, United Kingdom https://t.co/DnifJKfjO6'",
b'Mon Dec 18 13:18:58 +0000 2017',942746010710888000,15664454,b'Uri Horesh',b'Wasn\xe2\x80\x99t he just there? https://t.co/nnLuVeUewl',
b'Mon Dec 18 13:18:59 +0000 2017',942746012648640000,226339633,b'Zippy Hawkes',b'@mrsphawkes when carnaby street was really cool. x https://t.co/TeetkkexgX',
b'Mon Dec 18 13:18:59 +0000 2017',942746014548709000,401887055,b'Young King\xf0\x9f\x91\x91',b'Anytime I\xe2\x80\x99m listening to music on my phone and I get a Snapchat notification my music stops kmt',
b'Mon Dec 18 13:19:00 +0000 2017',942746015475658000,851809861377634000,b'\xd8\xb5\xd8\xa7\xd9\x84\xd8\xad \xd8\xb9\xd8\xa8\xd9\x88\xd8\xaf \xd8\xa7\xd9\x84\xd9\x82\xd8\xad\xd8\xb7\xd8\xa7\xd9\x86\xd9\x8a',b'Rocks rock https://t.co/i5R1I8Gshb',
b'Mon Dec 18 13:19:03 +0000 2017',942746028993925000,808706014157701000,b'Shukz',b'@shakil_miah Graham Norton got them foreign',
b'Mon Dec 18 13:19:04 +0000 2017',942746033276248000,91584999,b'Ros Urwin',b'There always are... https://t.co/7jKcZFXUkR',
b'Mon Dec 18 13:19:04 +0000 2017',942746034899423000,72061401,b'MC Tunde Bella',b'#LOANI @ West Middlesex Golf Club https://t.co/qpmNoEFxYB',
b'Mon Dec 18 13:19:07 +0000 2017',942746044391141000,1102318772,b'Dogstar Photo',b'Two incredibly brave carol singers from @KensingtonSings\n sing christmas duets to lure members of the public to the\xe2\x80\xa6 https://t.co/R78jmoCMC4',
b'Mon Dec 18 13:19:07 +0000 2017',942746047121707000,941024894791270000,b'lyd grace',"b'engaged in retail therapy, kissy-faced my way into the nation\xe2\x80\x99s hearts \xf0\x9f\x92\xaa\xe2\x9d\xa4\xef\xb8\x8f https://t.co/5Z9J3H3wiM'",
b'Mon Dec 18 13:19:08 +0000 2017',942746049944399000,35442072,b'Dave Garner',b'https://t.co/kAjZ0ClqLG',
b'Mon Dec 18 13:19:08 +0000 2017',942746049952677000,707188808320737000,b'Classical Music News',b'Highlights of Aldeburgh Festival 2018 announced https://t.co/WDn0z564Ra #ClassicalMusic https://t.co/y5WPnpMN10',
b'Mon Dec 18 13:19:08 +0000 2017',942746051005571000,23057318,b'Jonzi D-tox',b'@MichaelaCoel You have no new levels to reach now. May the force be with you. Always',
b'Mon Dec 18 13:19:08 +0000 2017',942746051496292000,1323113648,b'\xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbf',b'Gone two moths without getting a parking ticket\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbf',
b'Mon Dec 18 13:19:09 +0000 2017',942746056328036000,1266803563,b'Trendinalia UK',"b""Trend Alert: 'Manuel Lanzini'. More trends at https://t.co/do7Hdxwcnc #trndnl https://t.co/chjw0rq0KB""",
b'Mon Dec 18 13:19:10 +0000 2017',942746057485713000,830699702362464000,"b""bitch puddin'""",b'My Uber knows I need to be at work for 1.30 so why is he doing some next route every two seconds turn',
b'Mon Dec 18 13:19:12 +0000 2017',942746065694052000,838552831,b'AbsGlxm',"b""Don't lie\xf0\x9f\x98\xad\xf0\x9f\x98\xad he sounds young through the speakers https://t.co/1EWrj8vAQz""",
b'Mon Dec 18 13:19:12 +0000 2017',942746069439524000,557658184,b'Laura Waters',"b'@SadiqKhan @MayorofLondon @doitldn zero HIV requires accessible sexual health services, and those require funding.\xe2\x80\xa6 https://t.co/xUBMlkXayp'",
b'Mon Dec 18 13:19:18 +0000 2017',942746092147478000,15032875,b'James Sherrard',b'@LincolnRamirez \xf0\x9f\x8d\xb7\xf0\x9f\x8d\xb7\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae',
b'Mon Dec 18 13:19:18 +0000 2017',942746092604665000,753679463083302000,b'Frais@RA',b'@quentinbsmith @RA_Food It\xe2\x80\x99s a special kind of gym chicken - very fit &amp; lean! \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\xf0\x9f\x90\x94\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb',
b'Mon Dec 18 13:19:19 +0000 2017',942746096190844000,4892566618,b'FashionCrossoverLDN',b'Discover #GOFEFE Collection of Metallic Italian Leather two-in-one Locket Necklace and Key Chain. Perfectly playful\xe2\x80\xa6 https://t.co/grmEm5HC9k',
b'Mon Dec 18 13:19:20 +0000 2017',942746102289371000,100599478,b'Meshari Bin Hasan',b'\xd9\x84\xd9\x8a\xd8\xb4 \xd9\x83\xd9\x84 \xd9\x88\xd8\xa7\xd8\xad\xd8\xaf \xd9\x85\xd8\xb3\xd9\x88\xd9\x8a \xd9\x86\xd9\x81\xd8\xb3\xd9\x87 \xd9\x85\xd8\xab\xd9\x82\xd9\x81 \xd9\x88 \xd9\x83\xd8\xa7\xd8\xaa\xd8\xa8 \xd8\xa8\xd8\xaa\xd9\x88\xd9\x8a\xd8\xaa\xd8\xb1 \xd9\x83\xd9\x84 \xd8\xaa\xd9\x88\xd9\x8a\xd8\xaa\xd8\xa7\xd8\xaa\xd9\x87 \xd8\xaf\xd8\xae\xd8\xa7\xd9\x86 \xd8\xb3\xd8\xac\xd8\xa7\xd8\xa6\xd8\xb1\xd9\x8a \xd8\xa7\xd9\x84\xd8\xae\xd9\x85\xd8\xb1 \xd9\x81\xd9\x8a \xd9\x83\xd8\xa3\xd8\xb3\xd9\x8a \xd9\x84\xd9\x85\xd8\xb3\xd8\xa9 \xd8\xa7\xd9\x85\xd8\xb1\xd8\xa3\xd8\xa9 \xd8\xad\xd9\x88\xd9\x84 \xd8\xb9\xd9\x86\xd9\x82\xd9\x8a \xd9\x87\xd8\xb0\xd9\x87 \xd8\xa7\xd9\x84\xd8\xad\xd8\xa7\xd9\x86\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xb1\xd8\xaf\xd9\x8a\xd8\xa6\xe2\x80\xa6 https://t.co/IMHskFDH53',
b'Mon Dec 18 13:19:21 +0000 2017',942746104596013000,538239517,b'Katie',b'Eaten so much this weekend \xf0\x9f\x90\xb7',
b'Mon Dec 18 13:19:22 +0000 2017',942746110388592000,48789837,b'Mark Cleverley',b'@russellcrowe Happy fricking Christmas.',
b'Mon Dec 18 13:19:23 +0000 2017',942746115576881000,70661041,b'Deven Ghelani',"b'@lucycapron You too. I saw Sam on FSM work recently, picking up where we left off :)'",
b'Mon Dec 18 13:19:24 +0000 2017',942746116076040000,311037688,b'\xd9\x85\xd8\xb4\xd8\xb9\xd9\x84 \xd8\xb3\xd8\xa7\xd8\xb1\xd9\x8a \xd8\xa7\xd9\x84\xd9\x85\xd8\xb7\xd9\x8a\xd8\xb1\xd9\x8a',b'\xd9\x81\xd9\x8a\xd9\x84 \xd8\xb5\xd8\xba\xd9\x8a\xd8\xb1 \xd8\xaf\xd9\x84\xd9\x88\xd8\xb9 \xf0\x9f\x90\x98 https://t.co/eR9jbjVla4',
b'Mon Dec 18 13:19:24 +0000 2017',942746118684925000,3080354815,b'\xe4\xb8\xad\xe5\xb1\xb1\xe3\x83\xaa\xe3\x83\x83\xe3\x82\xaf',b'\xe4\xb9\x97\xe3\x82\x8b\xe9\xa3\x9b\xe8\xa1\x8c\xe6\xa9\x9f\xe3\x83\x80\xe3\x83\x96\xe3\x83\xab\xe9\x81\x85\xe5\xbb\xb6\xe3\x81\xa8\xe3\x81\x8b\xe3\x82\x82\xe3\x81\x86\xe5\xac\x89\xe3\x81\x97\xe3\x81\x84\xe3\x80\x82',
b'Mon Dec 18 13:19:25 +0000 2017',942746119901204000,3019989280,b'Nigel',b'@iAmAHornet @BBCWorld But....do they know it\xe2\x80\x99s Christmas time at all?...',
b'Mon Dec 18 13:19:27 +0000 2017',942746129183268000,39078197,b'Rob Green',b'@PilotCamp hi there is anyone still monitoring this. We have registered for the New Contagious Central a month ago\xe2\x80\xa6 https://t.co/kLe0rUyQw4',
b'Mon Dec 18 13:19:28 +0000 2017',942746134656663000,19642409,b'Matt Buck',"b'This is the only proper waterfall I know of in Surrey, anyone know of any others? @ Leith Hill https://t.co/wq4TeTVINP'",
b'Mon Dec 18 13:19:28 +0000 2017',942746134614827000,2268589472,b'Lenny',b'We are closed for Christmas from 24th December until 29th December then from 31st Dec until 3rd\xe2\x80\xa6 https://t.co/k57aEYBmKY',
b'Mon Dec 18 13:19:28 +0000 2017',942746136527491000,443106062,b'DermartaConstruction',b'Amazing loft transformation - are you looking to extend ? Gain more space ? If so let us know we\xe2\x80\x99ll be happy to hel\xe2\x80\xa6 https://t.co/TnCE4Ucfq8',
b'Mon Dec 18 13:19:29 +0000 2017',942746138377097000,136022898,b'Alice Watts',"b""WEEK 3 - Story \n.\nI'm writing 4 songs in 4 weeks and this is week 3! \xf0\x9f\x92\x9c\xf0\x9f\x92\x9b\xf0\x9f\x92\x9c\n.\n.\nThe word Of The\xe2\x80\xa6 https://t.co/fEEo8Jf09q""",
b'Mon Dec 18 13:19:30 +0000 2017',942746142848188000,20363221,b'Michael Warburton',b'@ManUtd @StephensSimon @Markrose70 @JamesL1927 @SeaWallFilm @unitedrant @jimw1 @Drasdo @utdxtra @NeilMullarkey\xe2\x80\xa6 https://t.co/LigjQznnez',
b'Mon Dec 18 13:19:31 +0000 2017',942746149051600000,863741088,b'Alan McCullagh \xe2\x88\xb4',b'Exmoor Links - #AdaLovelace @ExmoorNP https://t.co/GFHXqx7BB5 cc @AdaTheShow',
